subject,variable,value
A1F1BIPJR11LSR,conn_likely_bear_color,3
A2JOHICL072IY3,conn_likely_bear_color,4
A9YN0N476F6PR,conn_likely_bear_color,0
A3UN1F1EOHKKE6,conn_likely_bear_color,1
AG6WV3WODQ7IN,conn_likely_bear_color,0
A2UUKFTD0VUX2S,conn_likely_bear_color,5
AJM4334V07JDQ,conn_likely_bear_color,2
A1J1PWS99LFVPL,conn_likely_bear_color,4
A52FUUEDGSZT9,conn_likely_bear_color,0
A2CHDWKAYZ3P3E,conn_likely_bear_color,3
A1USR9JCAMDGM3,conn_likely_bear_color,1
A1XSCA2SO63MM7,conn_likely_bear_color,1
A39ROW50DWRRKT,conn_likely_bear_color,5
AG5HAUJJV4OCY,conn_likely_pangolin_pattern,5
AA4KKLIU4C3NY,conn_likely_pangolin_pattern,4
A1DS5O8MSI3ZH0,conn_likely_pangolin_pattern,2
A1OQIXAU1SEJ4P,conn_likely_pangolin_pattern,1
AQEP3H2QADT47,conn_likely_pangolin_pattern,2
A1C7XI68SED8JE,conn_likely_pangolin_pattern,5
A1F1BIPJR11LSR,conn_likely_pangolin_pattern,1
A2JOHICL072IY3,conn_likely_pangolin_pattern,5
A9YN0N476F6PR,conn_likely_pangolin_pattern,2
A3UN1F1EOHKKE6,conn_likely_pangolin_pattern,5
AG6WV3WODQ7IN,conn_likely_pangolin_pattern,0
A2UUKFTD0VUX2S,conn_likely_pangolin_pattern,4
AJM4334V07JDQ,conn_likely_pangolin_pattern,2
A1J1PWS99LFVPL,conn_likely_pangolin_pattern,5
A52FUUEDGSZT9,conn_likely_pangolin_pattern,2
A2CHDWKAYZ3P3E,conn_likely_pangolin_pattern,4
A1USR9JCAMDGM3,conn_likely_pangolin_pattern,0
A1XSCA2SO63MM7,conn_likely_pangolin_pattern,2
A39ROW50DWRRKT,conn_likely_pangolin_pattern,0
AG5HAUJJV4OCY,conn_likely_jottie_pattern,5
AA4KKLIU4C3NY,conn_likely_jottie_pattern,3
A1DS5O8MSI3ZH0,conn_likely_jottie_pattern,1
A1OQIXAU1SEJ4P,conn_likely_jottie_pattern,1
AQEP3H2QADT47,conn_likely_jottie_pattern,2
A1C7XI68SED8JE,conn_likely_jottie_pattern,0
A1F1BIPJR11LSR,conn_likely_jottie_pattern,0
A2JOHICL072IY3,conn_likely_jottie_pattern,5
A9YN0N476F6PR,conn_likely_jottie_pattern,2
A3UN1F1EOHKKE6,conn_likely_jottie_pattern,3
AG6WV3WODQ7IN,conn_likely_jottie_pattern,0
A2UUKFTD0VUX2S,conn_likely_jottie_pattern,2
AJM4334V07JDQ,conn_likely_jottie_pattern,2
A1J1PWS99LFVPL,conn_likely_jottie_pattern,4
A52FUUEDGSZT9,conn_likely_jottie_pattern,2
A2CHDWKAYZ3P3E,conn_likely_jottie_pattern,2
A1USR9JCAMDGM3,conn_likely_jottie_pattern,0
A1XSCA2SO63MM7,conn_likely_jottie_pattern,2
A39ROW50DWRRKT,conn_likely_jottie_pattern,0
AG5HAUJJV4OCY,conn_likely_cat_color,5
AA4KKLIU4C3NY,conn_likely_cat_color,4
A1DS5O8MSI3ZH0,conn_likely_cat_color,0
A1OQIXAU1SEJ4P,conn_likely_cat_color,2
AQEP3H2QADT47,conn_likely_cat_color,5
A1C7XI68SED8JE,conn_likely_cat_color,4
A1F1BIPJR11LSR,conn_likely_cat_color,4
A2JOHICL072IY3,conn_likely_cat_color,4
A9YN0N476F6PR,conn_likely_cat_color,3
A3UN1F1EOHKKE6,conn_likely_cat_color,3
AG6WV3WODQ7IN,conn_likely_cat_color,0
A2UUKFTD0VUX2S,conn_likely_cat_color,4
AJM4334V07JDQ,conn_likely_cat_color,5
A1J1PWS99LFVPL,conn_likely_cat_color,5
A52FUUEDGSZT9,conn_likely_cat_color,0
A2CHDWKAYZ3P3E,conn_likely_cat_color,5
A1USR9JCAMDGM3,conn_likely_cat_color,0
A1XSCA2SO63MM7,conn_likely_cat_color,2
A39ROW50DWRRKT,conn_likely_cat_color,5
AG5HAUJJV4OCY,conn_likely_tapir_color,5
AA4KKLIU4C3NY,conn_likely_tapir_color,3
A1DS5O8MSI3ZH0,conn_likely_tapir_color,4
A1OQIXAU1SEJ4P,conn_likely_tapir_color,2
AQEP3H2QADT47,conn_likely_tapir_color,2
A1C7XI68SED8JE,conn_likely_tapir_color,5
A1F1BIPJR11LSR,conn_likely_tapir_color,1
A2JOHICL072IY3,conn_likely_tapir_color,5
A9YN0N476F6PR,conn_likely_tapir_color,3
A3UN1F1EOHKKE6,conn_likely_tapir_color,4
AG6WV3WODQ7IN,conn_likely_tapir_color,0
A2UUKFTD0VUX2S,conn_likely_tapir_color,4
AJM4334V07JDQ,conn_likely_tapir_color,5
A1J1PWS99LFVPL,conn_likely_tapir_color,3
A52FUUEDGSZT9,conn_likely_tapir_color,0
A2CHDWKAYZ3P3E,conn_likely_tapir_color,5
A1USR9JCAMDGM3,conn_likely_tapir_color,0
A1XSCA2SO63MM7,conn_likely_tapir_color,1
A39ROW50DWRRKT,conn_likely_tapir_color,3
A1LZNQ6Q5JNTZE,conn_likely_zebra_both,3
ARWF605I7RWM7,conn_likely_zebra_both,0
A1J19UOHNI0UOC,conn_likely_zebra_both,0
A3TUCOUVSP9ZGY,conn_likely_zebra_both,0
A3A82EHCZOQ2CV,conn_likely_zebra_both,0
ANNVWKERLZG9A,conn_likely_zebra_both,1
A3PIRKF57QSWMS,conn_likely_zebra_both,0
A2HOUSKURBF8UA,conn_likely_zebra_both,0
A1Z1O6MMOB3UWW,conn_likely_zebra_both,0
A3QNCW3LR2AVOV,conn_likely_zebra_both,0
AAHZCL4LIPCBQ,conn_likely_zebra_both,0
A2XMFTY9WB05U6,conn_likely_zebra_both,0
A2N8FYNKM133KF,conn_likely_zebra_both,0
ALQEBL8XKDCWC,conn_likely_zebra_both,0
A18E16UFE351U6,conn_likely_zebra_both,0
A2CWJRAEFZ44HU,conn_likely_zebra_both,0
AP4FDDWBJW470,conn_likely_zebra_both,0
AYYBMS4XQJ9AP,conn_likely_zebra_both,0
A3D3NEQ158WUB0,conn_likely_zebra_both,0
A320BT7PLIQVZT,conn_likely_zebra_both,3
A17WS5TP6OPH7R,conn_likely_zebra_both,0
A1KA64FR47O9FS,conn_likely_zebra_both,0
A3M877E9CGI09C,conn_likely_zebra_both,0
AX8XE3GEOP5D,conn_likely_zebra_both,0
AZLU5JWFIZVMD,conn_likely_zebra_both,0
A3GWRDHAURRNK6,conn_likely_zebra_both,0
A1V9G7V6ZYACIR,conn_likely_zebra_both,0
A2S3SV1LQTKJ8K,conn_likely_zebra_both,0
A1LZNQ6Q5JNTZE,conn_likely_echidna_both,1
ARWF605I7RWM7,conn_likely_echidna_both,1
A1J19UOHNI0UOC,conn_likely_echidna_both,1
A3TUCOUVSP9ZGY,conn_likely_echidna_both,0
A3A82EHCZOQ2CV,conn_likely_echidna_both,0
ANNVWKERLZG9A,conn_likely_echidna_both,1
A3PIRKF57QSWMS,conn_likely_echidna_both,0
A2HOUSKURBF8UA,conn_likely_echidna_both,0
A1Z1O6MMOB3UWW,conn_likely_echidna_both,0
A3QNCW3LR2AVOV,conn_likely_echidna_both,1
AAHZCL4LIPCBQ,conn_likely_echidna_both,0
A2XMFTY9WB05U6,conn_likely_echidna_both,0
A2N8FYNKM133KF,conn_likely_echidna_both,0
ALQEBL8XKDCWC,conn_likely_echidna_both,0
A18E16UFE351U6,conn_likely_echidna_both,0
A2CWJRAEFZ44HU,conn_likely_echidna_both,0
AP4FDDWBJW470,conn_likely_echidna_both,5
AYYBMS4XQJ9AP,conn_likely_echidna_both,0
A3D3NEQ158WUB0,conn_likely_echidna_both,0
A320BT7PLIQVZT,conn_likely_echidna_both,4
A17WS5TP6OPH7R,conn_likely_echidna_both,0
A1KA64FR47O9FS,conn_likely_echidna_both,0
A3M877E9CGI09C,conn_likely_echidna_both,0
AX8XE3GEOP5D,conn_likely_echidna_both,0
AZLU5JWFIZVMD,conn_likely_echidna_both,0
A3GWRDHAURRNK6,conn_likely_echidna_both,0
A1V9G7V6ZYACIR,conn_likely_echidna_both,0
A2S3SV1LQTKJ8K,conn_likely_echidna_both,0
A1LZNQ6Q5JNTZE,conn_likely_dacker_both,1
ARWF605I7RWM7,conn_likely_dacker_both,4
A1J19UOHNI0UOC,conn_likely_dacker_both,1
A3TUCOUVSP9ZGY,conn_likely_dacker_both,0
A3A82EHCZOQ2CV,conn_likely_dacker_both,2
ANNVWKERLZG9A,conn_likely_dacker_both,0
A3PIRKF57QSWMS,conn_likely_dacker_both,0
A2HOUSKURBF8UA,conn_likely_dacker_both,0
A1Z1O6MMOB3UWW,conn_likely_dacker_both,0
A3QNCW3LR2AVOV,conn_likely_dacker_both,2
AAHZCL4LIPCBQ,conn_likely_dacker_both,0
A2XMFTY9WB05U6,conn_likely_dacker_both,2
A2N8FYNKM133KF,conn_likely_dacker_both,3
ALQEBL8XKDCWC,conn_likely_dacker_both,2
A18E16UFE351U6,conn_likely_dacker_both,2
A2CWJRAEFZ44HU,conn_likely_dacker_both,0
AP4FDDWBJW470,conn_likely_dacker_both,0
AYYBMS4XQJ9AP,conn_likely_dacker_both,2
A3D3NEQ158WUB0,conn_likely_dacker_both,0
A320BT7PLIQVZT,conn_likely_dacker_both,4
A17WS5TP6OPH7R,conn_likely_dacker_both,3
A1KA64FR47O9FS,conn_likely_dacker_both,2
A3M877E9CGI09C,conn_likely_dacker_both,0
AX8XE3GEOP5D,conn_likely_dacker_both,0
AZLU5JWFIZVMD,conn_likely_dacker_both,4
A3GWRDHAURRNK6,conn_likely_dacker_both,0
A1V9G7V6ZYACIR,conn_likely_dacker_both,0
A2S3SV1LQTKJ8K,conn_likely_dacker_both,2
A1LZNQ6Q5JNTZE,conn_likely_cow_both,2
ARWF605I7RWM7,conn_likely_cow_both,0
A1J19UOHNI0UOC,conn_likely_cow_both,0
A3TUCOUVSP9ZGY,conn_likely_cow_both,0
A3A82EHCZOQ2CV,conn_likely_cow_both,0
ANNVWKERLZG9A,conn_likely_cow_both,1
A3PIRKF57QSWMS,conn_likely_cow_both,0
A2HOUSKURBF8UA,conn_likely_cow_both,0
A1Z1O6MMOB3UWW,conn_likely_cow_both,0
A3QNCW3LR2AVOV,conn_likely_cow_both,0
AAHZCL4LIPCBQ,conn_likely_cow_both,0
A2XMFTY9WB05U6,conn_likely_cow_both,0
A2N8FYNKM133KF,conn_likely_cow_both,0
ALQEBL8XKDCWC,conn_likely_cow_both,0
A18E16UFE351U6,conn_likely_cow_both,0
A2CWJRAEFZ44HU,conn_likely_cow_both,0
AP4FDDWBJW470,conn_likely_cow_both,0
AYYBMS4XQJ9AP,conn_likely_cow_both,0
A3D3NEQ158WUB0,conn_likely_cow_both,0
A320BT7PLIQVZT,conn_likely_cow_both,4
A17WS5TP6OPH7R,conn_likely_cow_both,0
A1KA64FR47O9FS,conn_likely_cow_both,0
A3M877E9CGI09C,conn_likely_cow_both,0
AX8XE3GEOP5D,conn_likely_cow_both,0
AZLU5JWFIZVMD,conn_likely_cow_both,0
A3GWRDHAURRNK6,conn_likely_cow_both,0
A1V9G7V6ZYACIR,conn_likely_cow_both,0
A2S3SV1LQTKJ8K,conn_likely_cow_both,0
A1LZNQ6Q5JNTZE,conn_likely_sugarglider_both,1
ARWF605I7RWM7,conn_likely_sugarglider_both,4
A1J19UOHNI0UOC,conn_likely_sugarglider_both,1
A3TUCOUVSP9ZGY,conn_likely_sugarglider_both,0
A3A82EHCZOQ2CV,conn_likely_sugarglider_both,0
ANNVWKERLZG9A,conn_likely_sugarglider_both,2
A3PIRKF57QSWMS,conn_likely_sugarglider_both,4
A2HOUSKURBF8UA,conn_likely_sugarglider_both,0
A1Z1O6MMOB3UWW,conn_likely_sugarglider_both,0
A3QNCW3LR2AVOV,conn_likely_sugarglider_both,2
AAHZCL4LIPCBQ,conn_likely_sugarglider_both,0
A2XMFTY9WB05U6,conn_likely_sugarglider_both,1
A2N8FYNKM133KF,conn_likely_sugarglider_both,5
ALQEBL8XKDCWC,conn_likely_sugarglider_both,1
A18E16UFE351U6,conn_likely_sugarglider_both,4
A2CWJRAEFZ44HU,conn_likely_sugarglider_both,3
AP4FDDWBJW470,conn_likely_sugarglider_both,3
AYYBMS4XQJ9AP,conn_likely_sugarglider_both,4
A3D3NEQ158WUB0,conn_likely_sugarglider_both,2
A320BT7PLIQVZT,conn_likely_sugarglider_both,4
A17WS5TP6OPH7R,conn_likely_sugarglider_both,4
A1KA64FR47O9FS,conn_likely_sugarglider_both,4
A3M877E9CGI09C,conn_likely_sugarglider_both,2
AX8XE3GEOP5D,conn_likely_sugarglider_both,3
AZLU5JWFIZVMD,conn_likely_sugarglider_both,3
A3GWRDHAURRNK6,conn_likely_sugarglider_both,0
A1V9G7V6ZYACIR,conn_likely_sugarglider_both,2
A2S3SV1LQTKJ8K,conn_likely_sugarglider_both,5
A1LZNQ6Q5JNTZE,conn_likely_giraffe_both,3
ARWF605I7RWM7,conn_likely_giraffe_both,0
A1J19UOHNI0UOC,conn_likely_giraffe_both,0
A3TUCOUVSP9ZGY,conn_likely_giraffe_both,0
A3A82EHCZOQ2CV,conn_likely_giraffe_both,1
ANNVWKERLZG9A,conn_likely_giraffe_both,0
A3PIRKF57QSWMS,conn_likely_giraffe_both,0
A2HOUSKURBF8UA,conn_likely_giraffe_both,0
A1Z1O6MMOB3UWW,conn_likely_giraffe_both,0
A3QNCW3LR2AVOV,conn_likely_giraffe_both,0
AAHZCL4LIPCBQ,conn_likely_giraffe_both,0
A2XMFTY9WB05U6,conn_likely_giraffe_both,1
A2N8FYNKM133KF,conn_likely_giraffe_both,0
ALQEBL8XKDCWC,conn_likely_giraffe_both,0
A18E16UFE351U6,conn_likely_giraffe_both,0
A2CWJRAEFZ44HU,conn_likely_giraffe_both,0
AP4FDDWBJW470,conn_likely_giraffe_both,0
AYYBMS4XQJ9AP,conn_likely_giraffe_both,0
A3D3NEQ158WUB0,conn_likely_giraffe_both,0
A320BT7PLIQVZT,conn_likely_giraffe_both,3
A17WS5TP6OPH7R,conn_likely_giraffe_both,0
A1KA64FR47O9FS,conn_likely_giraffe_both,0
A3M877E9CGI09C,conn_likely_giraffe_both,0
AX8XE3GEOP5D,conn_likely_giraffe_both,0
AZLU5JWFIZVMD,conn_likely_giraffe_both,0
A3GWRDHAURRNK6,conn_likely_giraffe_both,0
A1V9G7V6ZYACIR,conn_likely_giraffe_both,0
A2S3SV1LQTKJ8K,conn_likely_giraffe_both,0
A1LZNQ6Q5JNTZE,conn_likely_axolotl_both,2
ARWF605I7RWM7,conn_likely_axolotl_both,4
A1J19UOHNI0UOC,conn_likely_axolotl_both,1
A3TUCOUVSP9ZGY,conn_likely_axolotl_both,0
A3A82EHCZOQ2CV,conn_likely_axolotl_both,2
ANNVWKERLZG9A,conn_likely_axolotl_both,0
A3PIRKF57QSWMS,conn_likely_axolotl_both,1
A2HOUSKURBF8UA,conn_likely_axolotl_both,0
A1Z1O6MMOB3UWW,conn_likely_axolotl_both,0
A3QNCW3LR2AVOV,conn_likely_axolotl_both,0
AAHZCL4LIPCBQ,conn_likely_axolotl_both,0
A2XMFTY9WB05U6,conn_likely_axolotl_both,1
A2N8FYNKM133KF,conn_likely_axolotl_both,3
ALQEBL8XKDCWC,conn_likely_axolotl_both,3
A18E16UFE351U6,conn_likely_axolotl_both,4
A2CWJRAEFZ44HU,conn_likely_axolotl_both,2
AP4FDDWBJW470,conn_likely_axolotl_both,3
AYYBMS4XQJ9AP,conn_likely_axolotl_both,4
A3D3NEQ158WUB0,conn_likely_axolotl_both,0
A320BT7PLIQVZT,conn_likely_axolotl_both,3
A17WS5TP6OPH7R,conn_likely_axolotl_both,3
A1KA64FR47O9FS,conn_likely_axolotl_both,3
A3M877E9CGI09C,conn_likely_axolotl_both,4
AX8XE3GEOP5D,conn_likely_axolotl_both,1
AZLU5JWFIZVMD,conn_likely_axolotl_both,3
A3GWRDHAURRNK6,conn_likely_axolotl_both,0
A1V9G7V6ZYACIR,conn_likely_axolotl_both,0
A2S3SV1LQTKJ8K,conn_likely_axolotl_both,4
A1LZNQ6Q5JNTZE,conn_likely_bosa_both,1
ARWF605I7RWM7,conn_likely_bosa_both,4
A1J19UOHNI0UOC,conn_likely_bosa_both,1
A3TUCOUVSP9ZGY,conn_likely_bosa_both,0
A3A82EHCZOQ2CV,conn_likely_bosa_both,2
ANNVWKERLZG9A,conn_likely_bosa_both,0
A3PIRKF57QSWMS,conn_likely_bosa_both,0
A2HOUSKURBF8UA,conn_likely_bosa_both,0
A1Z1O6MMOB3UWW,conn_likely_bosa_both,0
A3QNCW3LR2AVOV,conn_likely_bosa_both,0
AAHZCL4LIPCBQ,conn_likely_bosa_both,0
A2XMFTY9WB05U6,conn_likely_bosa_both,4
A2N8FYNKM133KF,conn_likely_bosa_both,3
ALQEBL8XKDCWC,conn_likely_bosa_both,1
A18E16UFE351U6,conn_likely_bosa_both,1
A2CWJRAEFZ44HU,conn_likely_bosa_both,0
AP4FDDWBJW470,conn_likely_bosa_both,0
AYYBMS4XQJ9AP,conn_likely_bosa_both,3
A3D3NEQ158WUB0,conn_likely_bosa_both,0
A320BT7PLIQVZT,conn_likely_bosa_both,3
A17WS5TP6OPH7R,conn_likely_bosa_both,3
A1KA64FR47O9FS,conn_likely_bosa_both,2
A3M877E9CGI09C,conn_likely_bosa_both,1
AX8XE3GEOP5D,conn_likely_bosa_both,0
AZLU5JWFIZVMD,conn_likely_bosa_both,3
A3GWRDHAURRNK6,conn_likely_bosa_both,0
A1V9G7V6ZYACIR,conn_likely_bosa_both,0
A2S3SV1LQTKJ8K,conn_likely_bosa_both,0
A1LZNQ6Q5JNTZE,conn_likely_fish_both,3
ARWF605I7RWM7,conn_likely_fish_both,4
A1J19UOHNI0UOC,conn_likely_fish_both,1
A3TUCOUVSP9ZGY,conn_likely_fish_both,0
A3A82EHCZOQ2CV,conn_likely_fish_both,2
ANNVWKERLZG9A,conn_likely_fish_both,2
A3PIRKF57QSWMS,conn_likely_fish_both,2
A2HOUSKURBF8UA,conn_likely_fish_both,2
A1Z1O6MMOB3UWW,conn_likely_fish_both,4
A3QNCW3LR2AVOV,conn_likely_fish_both,1
AAHZCL4LIPCBQ,conn_likely_fish_both,5
A2XMFTY9WB05U6,conn_likely_fish_both,4
A2N8FYNKM133KF,conn_likely_fish_both,1
ALQEBL8XKDCWC,conn_likely_fish_both,3
A18E16UFE351U6,conn_likely_fish_both,4
A2CWJRAEFZ44HU,conn_likely_fish_both,4
AP4FDDWBJW470,conn_likely_fish_both,3
AYYBMS4XQJ9AP,conn_likely_fish_both,1
A3D3NEQ158WUB0,conn_likely_fish_both,2
A320BT7PLIQVZT,conn_likely_fish_both,3
A17WS5TP6OPH7R,conn_likely_fish_both,1
A1KA64FR47O9FS,conn_likely_fish_both,4
A3M877E9CGI09C,conn_likely_fish_both,2
AX8XE3GEOP5D,conn_likely_fish_both,3
AZLU5JWFIZVMD,conn_likely_fish_both,3
A3GWRDHAURRNK6,conn_likely_fish_both,0
A1V9G7V6ZYACIR,conn_likely_fish_both,3
A2S3SV1LQTKJ8K,conn_likely_fish_both,1
A1LZNQ6Q5JNTZE,conn_likely_eurypterid_both,1
ARWF605I7RWM7,conn_likely_eurypterid_both,3
A1J19UOHNI0UOC,conn_likely_eurypterid_both,1
A3TUCOUVSP9ZGY,conn_likely_eurypterid_both,0
A3A82EHCZOQ2CV,conn_likely_eurypterid_both,4
ANNVWKERLZG9A,conn_likely_eurypterid_both,1
A3PIRKF57QSWMS,conn_likely_eurypterid_both,1
A2HOUSKURBF8UA,conn_likely_eurypterid_both,1
A1Z1O6MMOB3UWW,conn_likely_eurypterid_both,0
A3QNCW3LR2AVOV,conn_likely_eurypterid_both,0
AAHZCL4LIPCBQ,conn_likely_eurypterid_both,0
A2XMFTY9WB05U6,conn_likely_eurypterid_both,4
A2N8FYNKM133KF,conn_likely_eurypterid_both,0
ALQEBL8XKDCWC,conn_likely_eurypterid_both,1
A18E16UFE351U6,conn_likely_eurypterid_both,2
A2CWJRAEFZ44HU,conn_likely_eurypterid_both,3
AP4FDDWBJW470,conn_likely_eurypterid_both,0
AYYBMS4XQJ9AP,conn_likely_eurypterid_both,3
A3D3NEQ158WUB0,conn_likely_eurypterid_both,0
A320BT7PLIQVZT,conn_likely_eurypterid_both,3
A17WS5TP6OPH7R,conn_likely_eurypterid_both,2
A1KA64FR47O9FS,conn_likely_eurypterid_both,4
A3M877E9CGI09C,conn_likely_eurypterid_both,4
AX8XE3GEOP5D,conn_likely_eurypterid_both,1
AZLU5JWFIZVMD,conn_likely_eurypterid_both,2
A3GWRDHAURRNK6,conn_likely_eurypterid_both,0
A1V9G7V6ZYACIR,conn_likely_eurypterid_both,0
A2S3SV1LQTKJ8K,conn_likely_eurypterid_both,4
A1LZNQ6Q5JNTZE,conn_likely_butterfly_both,2
ARWF605I7RWM7,conn_likely_butterfly_both,0
A1J19UOHNI0UOC,conn_likely_butterfly_both,0
A3TUCOUVSP9ZGY,conn_likely_butterfly_both,0
A3A82EHCZOQ2CV,conn_likely_butterfly_both,2
ANNVWKERLZG9A,conn_likely_butterfly_both,1
A3PIRKF57QSWMS,conn_likely_butterfly_both,0
A2HOUSKURBF8UA,conn_likely_butterfly_both,0
A1Z1O6MMOB3UWW,conn_likely_butterfly_both,0
A3QNCW3LR2AVOV,conn_likely_butterfly_both,2
AAHZCL4LIPCBQ,conn_likely_butterfly_both,5
A2XMFTY9WB05U6,conn_likely_butterfly_both,0
A2N8FYNKM133KF,conn_likely_butterfly_both,0
ALQEBL8XKDCWC,conn_likely_butterfly_both,1
A18E16UFE351U6,conn_likely_butterfly_both,0
A2CWJRAEFZ44HU,conn_likely_butterfly_both,0
AP4FDDWBJW470,conn_likely_butterfly_both,3
AYYBMS4XQJ9AP,conn_likely_butterfly_both,0
A3D3NEQ158WUB0,conn_likely_butterfly_both,0
A320BT7PLIQVZT,conn_likely_butterfly_both,3
A17WS5TP6OPH7R,conn_likely_butterfly_both,0
A1KA64FR47O9FS,conn_likely_butterfly_both,0
A3M877E9CGI09C,conn_likely_butterfly_both,0
AX8XE3GEOP5D,conn_likely_butterfly_both,0
AZLU5JWFIZVMD,conn_likely_butterfly_both,2
A3GWRDHAURRNK6,conn_likely_butterfly_both,0
A1V9G7V6ZYACIR,conn_likely_butterfly_both,0
A2S3SV1LQTKJ8K,conn_likely_butterfly_both,0
A1LZNQ6Q5JNTZE,conn_likely_lungfish_both,1
ARWF605I7RWM7,conn_likely_lungfish_both,1
A1J19UOHNI0UOC,conn_likely_lungfish_both,1
A3TUCOUVSP9ZGY,conn_likely_lungfish_both,0
A3A82EHCZOQ2CV,conn_likely_lungfish_both,3
ANNVWKERLZG9A,conn_likely_lungfish_both,0
A3PIRKF57QSWMS,conn_likely_lungfish_both,1
A2HOUSKURBF8UA,conn_likely_lungfish_both,1
A1Z1O6MMOB3UWW,conn_likely_lungfish_both,0
A3QNCW3LR2AVOV,conn_likely_lungfish_both,0
AAHZCL4LIPCBQ,conn_likely_lungfish_both,0
A2XMFTY9WB05U6,conn_likely_lungfish_both,5
A2N8FYNKM133KF,conn_likely_lungfish_both,2
ALQEBL8XKDCWC,conn_likely_lungfish_both,2
A18E16UFE351U6,conn_likely_lungfish_both,0
A2CWJRAEFZ44HU,conn_likely_lungfish_both,0
AP4FDDWBJW470,conn_likely_lungfish_both,3
AYYBMS4XQJ9AP,conn_likely_lungfish_both,1
A3D3NEQ158WUB0,conn_likely_lungfish_both,0
A320BT7PLIQVZT,conn_likely_lungfish_both,4
A17WS5TP6OPH7R,conn_likely_lungfish_both,0
A1KA64FR47O9FS,conn_likely_lungfish_both,2
A3M877E9CGI09C,conn_likely_lungfish_both,3
AX8XE3GEOP5D,conn_likely_lungfish_both,0
AZLU5JWFIZVMD,conn_likely_lungfish_both,4
A3GWRDHAURRNK6,conn_likely_lungfish_both,0
A1V9G7V6ZYACIR,conn_likely_lungfish_both,0
A2S3SV1LQTKJ8K,conn_likely_lungfish_both,0
A1LZNQ6Q5JNTZE,conn_likely_chisop_both,1
ARWF605I7RWM7,conn_likely_chisop_both,4
A1J19UOHNI0UOC,conn_likely_chisop_both,1
A3TUCOUVSP9ZGY,conn_likely_chisop_both,0
A3A82EHCZOQ2CV,conn_likely_chisop_both,1
ANNVWKERLZG9A,conn_likely_chisop_both,1
A3PIRKF57QSWMS,conn_likely_chisop_both,0
A2HOUSKURBF8UA,conn_likely_chisop_both,1
A1Z1O6MMOB3UWW,conn_likely_chisop_both,0
A3QNCW3LR2AVOV,conn_likely_chisop_both,0
AAHZCL4LIPCBQ,conn_likely_chisop_both,0
A2XMFTY9WB05U6,conn_likely_chisop_both,5
A2N8FYNKM133KF,conn_likely_chisop_both,0
ALQEBL8XKDCWC,conn_likely_chisop_both,1
A18E16UFE351U6,conn_likely_chisop_both,0
A2CWJRAEFZ44HU,conn_likely_chisop_both,0
AP4FDDWBJW470,conn_likely_chisop_both,0
AYYBMS4XQJ9AP,conn_likely_chisop_both,3
A3D3NEQ158WUB0,conn_likely_chisop_both,0
A320BT7PLIQVZT,conn_likely_chisop_both,4
A17WS5TP6OPH7R,conn_likely_chisop_both,3
A1KA64FR47O9FS,conn_likely_chisop_both,1
A3M877E9CGI09C,conn_likely_chisop_both,1
AX8XE3GEOP5D,conn_likely_chisop_both,0
AZLU5JWFIZVMD,conn_likely_chisop_both,3
A3GWRDHAURRNK6,conn_likely_chisop_both,0
A1V9G7V6ZYACIR,conn_likely_chisop_both,0
A2S3SV1LQTKJ8K,conn_likely_chisop_both,0
A1LZNQ6Q5JNTZE,conn_likely_skunk_both,3
ARWF605I7RWM7,conn_likely_skunk_both,2
A1J19UOHNI0UOC,conn_likely_skunk_both,0
A3TUCOUVSP9ZGY,conn_likely_skunk_both,0
A3A82EHCZOQ2CV,conn_likely_skunk_both,3
ANNVWKERLZG9A,conn_likely_skunk_both,0
A3PIRKF57QSWMS,conn_likely_skunk_both,0
A2HOUSKURBF8UA,conn_likely_skunk_both,0
A1Z1O6MMOB3UWW,conn_likely_skunk_both,0
A3QNCW3LR2AVOV,conn_likely_skunk_both,0
AAHZCL4LIPCBQ,conn_likely_skunk_both,0
A2XMFTY9WB05U6,conn_likely_skunk_both,0
A2N8FYNKM133KF,conn_likely_skunk_both,0
ALQEBL8XKDCWC,conn_likely_skunk_both,0
A18E16UFE351U6,conn_likely_skunk_both,0
A2CWJRAEFZ44HU,conn_likely_skunk_both,0
AP4FDDWBJW470,conn_likely_skunk_both,0
AYYBMS4XQJ9AP,conn_likely_skunk_both,0
A3D3NEQ158WUB0,conn_likely_skunk_both,0
A320BT7PLIQVZT,conn_likely_skunk_both,2
A17WS5TP6OPH7R,conn_likely_skunk_both,1
A1KA64FR47O9FS,conn_likely_skunk_both,0
A3M877E9CGI09C,conn_likely_skunk_both,0
AX8XE3GEOP5D,conn_likely_skunk_both,0
AZLU5JWFIZVMD,conn_likely_skunk_both,0
A3GWRDHAURRNK6,conn_likely_skunk_both,0
A1V9G7V6ZYACIR,conn_likely_skunk_both,0
A2S3SV1LQTKJ8K,conn_likely_skunk_both,0
A1LZNQ6Q5JNTZE,conn_likely_cuttlefish_both,2
ARWF605I7RWM7,conn_likely_cuttlefish_both,3
A1J19UOHNI0UOC,conn_likely_cuttlefish_both,1
A3TUCOUVSP9ZGY,conn_likely_cuttlefish_both,0
A3A82EHCZOQ2CV,conn_likely_cuttlefish_both,4
ANNVWKERLZG9A,conn_likely_cuttlefish_both,1
A3PIRKF57QSWMS,conn_likely_cuttlefish_both,1
A2HOUSKURBF8UA,conn_likely_cuttlefish_both,0
A1Z1O6MMOB3UWW,conn_likely_cuttlefish_both,0
